Date,PX_LAST,Nasdaq,SG_CTA,Dow_Jones,S&P500
2003/3/28,1124.57,1391.01001,1349.782411,8280.23,874.74
2003/3/31,1128.26,1387.449951,1357.621947,8229.88,869.95
2003/4/1,1128.16,1384.25,1346.150041,8201.45,868.52
2003/4/2,1124.24,1369.599976,1349.139842,8145.77,863.5
2003/4/3,1125.31,1341.170044,1348.347896,7992.13,848.18
2003/4/4,1124.63,1348.300049,1364.041317,8069.86,858.48
2003/4/7,1122.37,1396.719971,1349.473355,8285.06,880.9
2003/4/8,1125.96,1396.579956,1342.715193,8240.38,876.45
2003/4/9,1127.64,1383.51001,1333.532362,8277.15,878.85
2003/4/10,1126.34,1389.51001,1351.328352,8300.41,879.93
2003/4/11,1124.85,1382.939941,1360.078203,8298.92,878.29
2003/4/14,1123.73,1356.73999,1359.576334,8197.94,865.99
2003/4/15,1126.42,1365.609985,1381.863869,8221.33,871.58
2003/4/16,1127.98,1358.849976,1382.929286,8203.41,868.3
2003/4/17,1127.67,1384.949951,1391.377601,8351.1,885.23
2003/4/21,1127.72,1391.01001,1382.659229,8402.36,890.81
2003/4/22,1128.08,1394.719971,1392.442925,8257.61,879.91
2003/4/23,1128.69,1425.5,1396.369614,8337.65,893.58
2003/4/24,1132.55,1424.369995,1399.018528,8328.9,892.01
2003/4/25,1133.8,1451.359985,1406.830647,8484.99,911.37
2003/4/28,1133.73,1466.160034,1407.235814,8515.66,919.02
2003/4/29,1132.78,1457.22998,1418.706193,8440.04,911.43
2003/4/30,1137.57,1434.540039,1425.418093,8306.35,898.81
2003/5/1,1137.78,1462.23999,1413.356205,8471.61,914.84
2003/5/2,1135.8,1471.300049,1403.544687,8502.99,917.84
2003/5/5,1137.35,1464.310059,1361.825725,8480.09,916.92
2003/5/6,1141.1,1472.560059,1354.215843,8454.25,916.3
2003/5/7,1145.25,1502.880005,1339.821883,8582.68,930.08
2003/5/8,1146.08,1504.040039,1327.559834,8531.57,926.55
2003/5/9,1145.65,1523.709961,1314.038637,8588.36,934.39
2003/5/12,1147.49,1506.76001,1309.856052,8560.63,929.62
2003/5/13,1147.95,1489.689941,1301.539775,8491.22,920.27
2003/5/14,1151.98,1520.150024,1306.906023,8604.6,933.41
2003/5/15,1151.13,1541.400024,1309.285899,8726.73,945.11
2003/5/16,1154.18,1539.680054,1307.996253,8679.25,942.3
2003/5/19,1154.36,1534.900024,1310.678954,8647.82,939.28
2003/5/20,1157.49,1551.380005,1310.9791,8713.14,946.67
2003/5/21,1156.41,1538.530029,1315.343349,8678.97,944.3
2003/5/22,1157.89,1492.77002,1313.876743,8493.39,920.77
2003/5/23,1158.31,1491.089966,1309.75117,8491.36,919.73
2003/5/27,1156.29,1489.869995,1310.285548,8516.43,923.42
2003/5/28,1155.36,1507.550049,1308.609693,8594.02,931.87
2003/5/29,1158.86,1510.089966,1297.610828,8601.38,933.22
2003/5/30,1158.78,1556.689941,1304.242917,8781.35,951.48
2003/6/2,1156.31,1563.23999,1307.976965,8793.12,953.22
2003/6/3,1160.11,1574.949951,1311.647148,8711.18,949.64
2003/6/4,1161.65,1595.910034,1311.556645,8850.26,963.59
2003/6/5,1159.84,1590.75,1309.813586,8897.81,967
2003/6/6,1159.74,1603.560059,1312.831397,8922.95,971.56
2003/6/9,1163.26,1634.650024,1314.394979,9038.98,986.24
2003/6/10,1167,1646.01001,1316.257477,9041.3,990.14
2003/6/11,1166.89,1627.420044,1316.776082,9062.79,987.76
2003/6/12,1168.25,1603.969971,1316.687858,8980,975.93
2003/6/13,1170.86,1627.670044,1321.456902,9054.89,984.84
2003/6/16,1168.19,1646.02002,1319.810366,9183.22,997.48
2003/6/17,1164.82,1653.619995,1321.056267,9196.55,998.51
2003/6/18,1161.47,1626.48999,1324.212271,9117.12,988.61
2003/6/19,1162.4,1666.579956,1325.30607,9318.96,1010.74
2003/6/20,1160.41,1668.439941,1327.687645,9323.02,1011.66
2003/6/23,1163.59,1677.140015,1336.636258,9293.8,1010.09
2003/6/24,1165.86,1648.640015,1341.458842,9179.53,994.7
2003/6/25,1161.49,1644.719971,1337.029345,9200.75,995.69
2003/6/26,1155.39,1610.75,1344.70523,9072.95,981.64
2003/6/27,1154.3,1605.609985,1356.006133,9109.85,983.45
2003/6/30,1156.48,1602.660034,1352.815451,9011.53,975.32
2003/7/1,1155.68,1634.01001,1359.279203,9079.04,985.82
2003/7/2,1156.56,1625.26001,1359.623101,8989.05,976.22
2003/7/3,1152.63,1622.800049,1368.592534,8985.44,974.5
2003/7/7,1150.46,1640.130005,1369.527283,9040.95,982.32
2003/7/8,1149.63,1678.72998,1371.102239,9142.84,993.75
2003/7/9,1151.1,1663.459961,1361.58542,9070.21,985.7
2003/7/10,1152.43,1720.709961,1384.72148,9216.79,1004.42
2003/7/11,1154.29,1746.459961,1389.314601,9223.09,1007.84
2003/7/14,1151.5,1747.459961,1403.168847,9156.21,1002.21
2003/7/15,1143.82,1715.859985,1399.73389,9036.04,988.7
2003/7/16,1142.91,1733.930054,1400.118817,9119.59,998.14
2003/7/17,1142.78,1754.819946,1408.911563,9177.15,1003.86
2003/7/18,1142.2,1753.209961,1412.542328,9128.97,1000.42
2003/7/21,1134.25,1747.969971,1410.441877,9094.59,994.09
2003/7/22,1135.35,1698.02002,1393.599791,9050.82,981.73
2003/7/23,1137.3,1708.5,1411.609281,9188.15,993.32
2003/7/24,1135.32,1681.410034,1408.874993,9096.69,978.8
2003/7/25,1134.79,1706.099976,1406.222081,9158.45,988.11
2003/7/28,1129.95,1719.180054,1420.595077,9194.24,988.61
2003/7/29,1124.06,1701.420044,1418.471287,9112.51,981.6
2003/7/30,1127.01,1730.699951,1432.836146,9284.57,998.68
2003/7/31,1117.6,1735.359985,1424.598771,9266.51,996.52
2003/8/1,1117.04,1731.369995,1425.929346,9204.46,989.28
2003/8/4,1121.28,1720.910034,1433.068974,9200.05,987.49
2003/8/5,1117.53,1735.02002,1443.593433,9233.8,990.31
2003/8/6,1125.99,1715.619995,1442.256666,9153.97,980.15
2003/8/7,1129.05,1714.060059,1450.864053,9186.04,982.82
2003/8/8,1129.64,1673.5,1446.000757,9036.32,965.46
2003/8/11,1125.9,1652.680054,1438.498905,9061.74,967.08
2003/8/12,1126.82,1652.180054,1423.164507,9126.45,974.12
2003/8/13,1116.79,1644.030029,1422.794484,9191.09,977.59
2003/8/14,1116.47,1661.51001,1405.907336,9217.35,980.59
2003/8/15,1118.42,1687.01001,1405.99169,9310.06,990.35
2003/8/18,1121.13,1686.609985,1403.72945,9271.76,984.03
2003/8/19,1126.73,1700.339966,1405.764857,9310.56,990.51
2003/8/20,1124.57,1702.01001,1374.918159,9321.69,990.67
2003/8/21,1120.76,1739.48999,1373.715106,9412.45,999.74
2003/8/22,1122.69,1761.109985,1388.821851,9428.9,1002.35
2003/8/25,1120.01,1760.540039,1395.367368,9397.51,1000.3
2003/8/26,1122.27,1777.550049,1400.823254,9423.68,1003.27
2003/8/27,1120.15,1765.319946,1402.239487,9348.87,993.06
2003/8/28,1125.43,1764.310059,1402.013726,9317.64,993.71
2003/8/29,1125.02,1770.650024,1402.505833,9340.45,996.73
2003/9/2,1118.04,1782.130005,1388.677126,9333.79,996.79
2003/9/3,1118.49,1800.180054,1385.244316,9374.21,1002.84
2003/9/4,1122.97,1810.449951,1385.112718,9415.82,1008.01
2003/9/5,1131.87,1841.47998,1387.270723,9523.27,1021.99
2003/9/8,1130.77,1852.900024,1393.202693,9568.46,1026.27
2003/9/9,1131.92,1868.969971,1376.319863,9587.9,1027.97
2003/9/10,1137.09,1858.23999,1372.929987,9503.34,1021.39
2003/9/11,1134.21,1888.619995,1357.233278,9586.29,1031.64
2003/9/12,1137.22,1873.430054,1354.608389,9507.2,1023.17
2003/9/15,1138.96,1823.810059,1353.528766,9420.46,1010.92
2003/9/16,1137.44,1846.089966,1350.306014,9459.76,1016.42
2003/9/17,1142.19,1855.030029,1356.99408,9471.55,1018.63
2003/9/18,1142.07,1845.699951,1367.683122,9448.81,1014.81
2003/9/19,1142.73,1887.25,1366.342793,9567.34,1029.32
2003/9/22,1139.85,1883.099976,1372.856149,9545.65,1025.97
2003/9/23,1141.4,1909.550049,1375.448101,9659.13,1039.58
2003/9/24,1145.17,1905.699951,1363.254754,9644.82,1036.3
2003/9/25,1146.64,1874.619995,1370.913519,9535.41,1022.82
2003/9/26,1150.28,1901.719971,1378.879898,9576.04,1029.03
2003/9/29,1148.2,1843.699951,1363.465399,9425.51,1009.38
2003/9/30,1154.8,1817.23999,1365.907366,9343.96,1003.27
2003/10/1,1154.82,1792.069946,1356.23674,9313.08,996.85
2003/10/2,1151.57,1824.560059,1353.525623,9380.24,1006.58
2003/10/3,1142.7,1786.939941,1346.308624,9275.06,995.97
2003/10/6,1145.47,1832.25,1357.688971,9469.2,1018.22
2003/10/7,1141.58,1836.219971,1355.99186,9487.8,1020.24
2003/10/8,1142.29,1880.569946,1365.25464,9572.31,1029.85
2003/10/9,1139.98,1893.459961,1378.673727,9594.98,1034.35
2003/10/10,1142.38,1907.849976,1374.919598,9654.61,1039.25
2003/10/14,1138.65,1893.780029,1382.469282,9630.9,1033.78
2003/10/15,1136.8,1911.900024,1384.910723,9680.01,1038.73
2003/10/16,1133.49,1915.310059,1394.099605,9674.68,1038.06
2003/10/17,1136.72,1933.530029,1400.642115,9764.38,1045.35
2003/10/20,1137.86,1943.189941,1400.65192,9812.98,1049.48
2003/10/21,1138.33,1939.099976,1399.989411,9803.05,1046.76
2003/10/22,1142.14,1950.140015,1394.71145,9791.72,1050.07
2003/10/23,1140.84,1912.359985,1394.83558,9721.79,1039.32
2003/10/24,1145.92,1925.140015,1393.22594,9777.94,1044.68
2003/10/27,1143.8,1940.900024,1400.066679,9747.64,1046.03
2003/10/28,1148.02,1898.069946,1406.698795,9598.24,1030.36
2003/10/29,1144.46,1885.51001,1418.930041,9613.13,1033.77
2003/10/30,1141.6,1865.589966,1423.473455,9582.46,1028.91
2003/10/31,1144.03,1882.910034,1405.897828,9608.16,1031.13
2003/11/3,1141.26,1932.26001,1389.703291,9748.31,1046.79
2003/11/4,1144.06,1936.560059,1391.358428,9774.53,1048.11
2003/11/5,1141.26,1932.689941,1395.307103,9786.61,1046.94
2003/11/6,1138.2,1932.209961,1380.696842,9801.12,1050.71
2003/11/7,1136.77,1967.699951,1384.455099,9858.46,1059.02
2003/11/10,1136.48,1957.969971,1373.73111,9838.83,1053.25
2003/11/12,1140.03,1959.369995,1375.048518,9820.83,1051.81
2003/11/13,1147.36,1976.369995,1386.838184,9856.97,1058.05
2003/11/14,1151.02,1970.73999,1384.652527,9809.79,1053.21
2003/11/17,1153.31,1941.640015,1396.027447,9756.53,1047.11
2003/11/18,1153.79,1930.75,1400.071739,9737.79,1046.57
2003/11/19,1150.21,1973.109985,1403.709125,9848.83,1058.53
2003/11/20,1153.47,1967.349976,1402.308225,9837.94,1058.41
2003/11/21,1153.9,1930.26001,1400.17251,9768.68,1050.35
2003/11/24,1150.49,1909.609985,1393.003626,9710.83,1043.63
2003/11/25,1152.81,1881.75,1387.433005,9624.16,1034.15
2003/11/26,1150.09,1899.650024,1394.862709,9690.46,1042.44
2003/11/28,1146.77,1881.920044,1392.448201,9619.42,1033.65
2003/12/1,1143.85,1893.880005,1405.558101,9628.53,1035.28
2003/12/2,1144.75,1947.140015,1405.752068,9747.79,1052.08
2003/12/3,1143.72,1943.040039,1386.983872,9763.94,1053.89
2003/12/4,1146.39,1953.310059,1398.011781,9779.57,1058.45
2003/12/5,1154.93,1960.26001,1412.981691,9782.46,1058.2
2003/12/8,1151.86,1989.819946,1412.392478,9899.05,1070.12
2003/12/9,1148.48,1980.069946,1412.111412,9853.64,1066.62
2003/12/10,1150.68,1960.25,1426.757831,9873.42,1064.73
2003/12/11,1154.85,1968.800049,1427.108814,9930.82,1069.72
2003/12/12,1155.16,1937.819946,1427.36712,9862.68,1061.5
2003/12/15,1154.05,1948.849976,1416.880254,9965.27,1069.3
2003/12/16,1156.49,1908.319946,1414.37521,9923.42,1060.18
2003/12/17,1158.67,1904.650024,1415.246466,9921.86,1059.05
2003/12/18,1160.81,1942.319946,1412.574481,10008.16,1071.21
2003/12/19,1161.23,1949,1419.741884,10042.16,1074.14
2003/12/22,1160.22,1918.26001,1431.128214,10022.82,1068.04
2003/12/23,1155.31,1924.290039,1416.052709,10129.56,1075.13
2003/12/24,1159.11,1921.329956,1417.897826,10145.26,1076.48
2003/12/26,1161.55,1956.180054,1425.950068,10248.08,1089.18
2003/12/29,1158.8,1951.02002,1430.591535,10278.22,1088.66
2003/12/30,1157.38,1955.800049,1435.22236,10338,1092.94
2003/12/31,1158.44,1974.780029,1431.637174,10341.26,1096.02
2004/1/2,1153.28,1969.22998,1423.634323,10305.19,1094.04
2004/1/5,1153.8,1973.140015,1411.56048,10324.67,1095.89
2004/1/6,1159.18,2006.47998,1422.797913,10450,1109.48
2004/1/7,1160.53,2009.880005,1426.847196,10425.04,1109.64
2004/1/8,1160.7,2003.369995,1423.972099,10453.92,1111.92
2004/1/9,1168.79,2006.680054,1432.804998,10409.85,1108.48
2004/1/12,1168.87,2047.359985,1439.102176,10544.07,1122.22
2004/1/13,1171.26,2057.370117,1432.98887,10538.66,1123.67
2004/1/14,1172.98,2077.679932,1434.728518,10529.03,1126.33
2004/1/15,1173.71,2100.25,1436.127378,10592.44,1131.92
2004/1/16,1172.18,2086.919922,1431.306299,10458.89,1121.86
2004/1/20,1170.79,2111.780029,1408.85626,10485.18,1127.23
2004/1/21,1171.91,2096.439941,1422.68841,10427.18,1121.22
2004/1/22,1175.08,2111.129883,1411.166057,10538.37,1130.52
2004/1/23,1170.64,2109.080078,1410.447773,10553.85,1132.05
2004/1/26,1167.58,2140.459961,1410.662163,10600.51,1139.83
2004/1/27,1170.48,2147.97998,1400.448967,10528.66,1138.77
2004/1/28,1164.55,2142.449951,1400.731858,10623.62,1147.62
2004/1/29,1164.71,2119.01001,1412.968652,10623.18,1143.94
2004/1/30,1167.76,2123.870117,1415.619381,10568.29,1141.55
2004/2/2,1167.27,2153.830078,1420.758079,10702.51,1155.37
2004/2/3,1169.81,2116.040039,1424.989097,10609.92,1144.05
2004/2/4,1169.06,2077.370117,1433.940878,10468.37,1128.48
2004/2/5,1166.45,2068.22998,1440.846737,10510.29,1134.11
2004/2/6,1170.89,2066.149902,1433.04023,10488.07,1131.13
2004/2/9,1172.8,2063.149902,1427.04009,10499.18,1135.26
2004/2/10,1170.93,2066.209961,1436.865261,10505.18,1136.03
2004/2/11,1175.58,2014.140015,1441.26638,10470.74,1126.52
2004/2/12,1173.98,2019.560059,1434.048518,10495.55,1128.59
2004/2/13,1176.06,2064.01001,1433.41897,10593.03,1142.76
2004/2/17,1176.19,2060.570068,1445.327814,10579.03,1139.81
2004/2/18,1176.2,2075.330078,1446.106845,10613.85,1145.54
2004/2/19,1176.52,2089.659912,1446.7923,10737.7,1157.76
2004/2/20,1174.2,2073.610107,1447.878841,10694.07,1152.11
2004/2/23,1176.63,2053.560059,1453.920839,10627.85,1145.81
2004/2/24,1177.75,2080.350098,1444.455815,10714.88,1156.99
2004/2/25,1178.53,2076.469971,1437.008199,10671.99,1151.82
2004/2/26,1177.29,2045.959961,1439.339026,10664.73,1147.06
2004/2/27,1180.4,2037.930054,1452.042633,10619.03,1144.11
2004/3/1,1180.34,2007.52002,1452.015044,10609.62,1140.99
2004/3/2,1177.93,2005.439941,1452.065865,10566.37,1139.09
2004/3/3,1177.24,2022.97998,1458.974794,10601.62,1143.67
2004/3/4,1178.85,2032.569946,1465.805714,10580.14,1144.91
2004/3/5,1188.11,2029.819946,1467.460609,10583.92,1144.94
2004/3/8,1190.76,2057.800049,1466.756228,10678.14,1155.97
2004/3/9,1192.76,2039.650024,1472.857933,10591.48,1149.1
2004/3/10,1192.37,2033.359985,1496.703503,10593.11,1151.03
2004/3/11,1191.99,2055.110107,1502.271241,10588,1154.87
2004/3/12,1191.11,2047.630005,1496.968223,10595.55,1156.86
2004/3/15,1190.75,2008.780029,1511.443906,10529.48,1147.2
2004/3/16,1194.74,1995.160034,1521.70661,10456.96,1140.58
2004/3/17,1194.87,1964.150024,1521.980519,10296.89,1123.89
2004/3/18,1192.03,1943.890015,1517.460235,10128.38,1106.78
2004/3/19,1190.58,1984.72998,1514.41014,10240.08,1120.57
2004/3/22,1193.46,1939.199951,1498.145375,10102.89,1104.49
2004/3/23,1194.04,1943.089966,1491.568517,10184.67,1110.7
2004/3/24,1194.36,1976.76001,1488.719621,10300.3,1123.75
2004/3/25,1193.22,1962.439941,1507.566811,10295.78,1122.32
2004/3/26,1188.47,1940.469971,1513.401095,10186.6,1109.78
2004/3/29,1186.63,1909.900024,1524.766737,10064.75,1095.4
2004/3/30,1186.26,1901.800049,1516.167053,10063.64,1093.95
2004/3/31,1189.24,1909.47998,1506.79714,10048.23,1091.33
2004/4/1,1186.68,1967.170044,1513.713339,10218.82,1109.19
2004/4/2,1175.16,1960.02002,1501.876101,10212.97,1108.06
2004/4/5,1171.61,1992.569946,1472.379254,10329.63,1122.47
2004/4/6,1174.35,2000.630005,1481.831929,10381.7,1127
2004/4/7,1175.21,1994.219971,1482.839575,10357.7,1126.21
2004/4/8,1174,2015.01001,1491.721784,10373.33,1132.17
2004/4/12,1173.01,2057.169922,1482.68195,10470.59,1141.81
2004/4/13,1167.71,2079.120117,1484.03119,10558.37,1150.57
2004/4/14,1165.29,2059.899902,1499.094107,10570.81,1148.16
2004/4/15,1164.31,2050.23999,1510.487222,10480.15,1140.53
2004/4/16,1167.22,2052.879883,1516.801059,10442.03,1139.32
2004/4/19,1166.38,2065.47998,1533.228014,10515.56,1145.2
2004/4/20,1164.27,2030.079956,1535.711844,10381.28,1129.44
2004/4/21,1162.82,2024.849976,1535.604344,10377.95,1128.17
2004/4/22,1165.88,2002.170044,1536.971032,10397.46,1128.84
2004/4/23,1161.35,1995.73999,1552.002608,10451.97,1134.61
2004/4/26,1162.2,2020.430054,1543.078593,10437.85,1135.82
2004/4/27,1163.92,1978.630005,1546.95172,10314.5,1118.15
2004/4/28,1160.52,1995.630005,1518.4414,10317.27,1124.09
2004/4/29,1156.58,2032.910034,1521.007566,10461.2,1139.93
2004/4/30,1158.3,2049.77002,1533.449408,10472.84,1140.6
2004/5/3,1158.24,2036.77002,1533.158053,10444.73,1135.53
2004/5/4,1156.56,2032.530029,1532.514126,10478.16,1138.11
2004/5/5,1154.09,1989.540039,1541.893113,10342.6,1122.41
2004/5/6,1151.23,1958.780029,1548.523253,10272.27,1113.89
2004/5/7,1141.82,1920.150024,1534.385236,10225.57,1107.3
2004/5/10,1142.05,1938.719971,1515.742455,10314,1117.49
2004/5/11,1143.61,1950.47998,1523.942622,10317.2,1119.55
2004/5/12,1143.31,1957.26001,1545.597847,10310.95,1121.53
2004/5/13,1140.43,1937.73999,1541.981148,10241.26,1113.99
2004/5/14,1144.35,1917.959961,1538.866346,10117.34,1098.7
2004/5/17,1149.22,1896.069946,1523.646958,9990.02,1087.12
2004/5/18,1147.56,1931.349976,1517.826626,10019.47,1095.45
2004/5/19,1144.49,1925.589966,1513.743673,10045.16,1097.28
2004/5/20,1148.48,1926.030029,1518.557377,10010.74,1096.44
2004/5/21,1146.42,1904.25,1521.715977,10012.87,1095.7
2004/5/24,1147.94,1876.640015,1530.678885,9906.91,1084.1
2004/5/25,1148.58,1897.819946,1529.882932,9968.51,1091.49
2004/5/26,1151.73,1898.170044,1531.321021,9937.71,1088.68
2004/5/27,1156.43,1896.589966,1534.46023,9937.64,1089.19
2004/5/28,1153.66,1912.089966,1533.692999,9966.74,1093.56
2004/5/31,1153.66,1922.97998,1535.226692,9958.43,1095.41
2004/6/1,1151.02,1964.650024,1527.519854,10117.62,1113.05
2004/6/2,1149.54,1976.150024,1527.061598,10109.89,1114.94
2004/6/3,1150.74,1984.5,1519.93022,10205.2,1121.28
2004/6/4,1148.12,1986.73999,1523.714846,10188.45,1120.68
2004/6/7,1149.62,1990.77002,1527.737454,10202.65,1121.2
2004/6/8,1149.72,1988.97998,1521.580672,10262.97,1124.99
2004/6/9,1147.22,1960.26001,1502.363108,10195.91,1116.64
2004/6/10,1147.72,1978.619995,1501.70207,10242.82,1122.5
2004/6/14,1142.79,2020.619995,1509.390784,10391.08,1140.42
2004/6/15,1153.22,2023.530029,1512.590693,10432.52,1142.18
2004/6/16,1151.06,1990.609985,1511.320115,10368.44,1131.33
2004/6/17,1153.49,1999.869995,1509.521644,10410.1,1136.47
2004/6/18,1152.97,1969.98999,1517.824015,10334.73,1125.29
2004/6/21,1154.14,1995.599976,1500.945811,10380.43,1132.01
2004/6/22,1153.68,1998.22998,1484.885691,10379.58,1133.56
2004/6/23,1154.39,1983.670044,1479.985569,10377.52,1132.05
2004/6/24,1157.14,1986.72998,1484.129528,10416.41,1135.02
2004/6/25,1157.51,1974.380005,1482.615716,10371.47,1130.3
2004/6/28,1152.61,1994.150024,1484.231767,10395.07,1134.41
2004/6/29,1155.05,2020.97998,1470.888524,10479.57,1144.06
2004/6/30,1160.18,2015.569946,1471.506298,10443.81,1140.65
2004/7/1,1163.29,2025.469971,1475.420503,10371.84,1134.43
2004/7/2,1168.8,2019.819946,1476.335264,10357.09,1133.35
2004/7/6,1168.42,2034.930054,1474.962272,10413.43,1136.2
2004/7/7,1168.42,2047.790039,1474.26904,10435.48,1140.84
2004/7/8,1168.93,2015.550049,1470.126344,10334.16,1128.94
2004/7/9,1169.45,2006.660034,1468.126972,10282.83,1125.38
2004/7/12,1170.74,1963.430054,1474.777587,10219.34,1116.21
2004/7/13,1168.5,1966.079956,1479.60011,10240.29,1118.33
2004/7/14,1168.28,1935.319946,1480.251134,10171.56,1109.11
2004/7/15,1168.36,1946.329956,1474.759403,10213.22,1112.81
2004/7/16,1174.81,1936.920044,1481.956228,10238.22,1114.35
2004/7/19,1174.89,1931.660034,1470.515526,10247.59,1115.14
2004/7/20,1170.34,1914.880005,1471.971337,10208.8,1111.47
2004/7/21,1168.91,1912.709961,1475.88678,10163.16,1106.69
2004/7/22,1170.22,1883.150024,1480.609618,10139.78,1101.39
2004/7/23,1171.61,1883.829956,1473.54711,10094.06,1100.9
2004/7/26,1170.13,1917.069946,1466.533026,10149.07,1108.67
2004/7/27,1163.92,1874.369995,1463.438641,10046.13,1093.88
2004/7/28,1165.09,1889.060059,1471.10706,10050.33,1096.84
2004/7/29,1166.3,1849.089966,1463.633836,9962.22,1086.2
2004/7/30,1171.68,1839.02002,1459.886933,9961.92,1084.07
2004/8/2,1172.71,1869.099976,1465.755679,10085.14,1094.83
2004/8/3,1174.27,1858.26001,1460.303066,10117.07,1095.42
2004/8/4,1174.15,1881.060059,1453.220598,10129.24,1100.43
2004/8/5,1175.66,1887.359985,1442.626618,10139.71,1101.72
2004/8/6,1185.54,1892.089966,1445.165641,10179.16,1106.62
2004/8/9,1184.5,1859.420044,1446.133902,10120.24,1099.69
2004/8/10,1181.91,1855.060059,1461.318308,10126.51,1098.63
2004/8/11,1182.87,1821.630005,1451.439796,9963.03,1080.7
2004/8/12,1184.29,1776.890015,1446.591987,9815.33,1063.97
2004/8/13,1186.62,1774.640015,1448.978864,9814.66,1065.22
2004/8/16,1185.03,1808.699951,1447.631314,9944.67,1079.04
2004/8/17,1187.9,1782.420044,1442.781749,9938.32,1075.79
2004/8/18,1187.16,1752.48999,1447.456362,9814.59,1063.23
2004/8/19,1188.22,1757.219971,1447.919548,9825.35,1064.8
2004/8/20,1187.35,1782.839966,1444.270791,9954.55,1079.34
2004/8/23,1185.69,1795.25,1446.552737,9972.83,1081.71
2004/8/24,1185.89,1831.369995,1432.390986,10083.15,1095.17
2004/8/25,1186.77,1819.890015,1439.323758,10040.82,1091.23
2004/8/26,1188.5,1838.02002,1443.46901,10110.14,1098.35
2004/8/27,1188.57,1838.699951,1439.788164,10073.05,1095.68
2004/8/30,1190.95,1836.890015,1432.488438,10098.63,1096.19
2004/8/31,1194.03,1860.719971,1432.617362,10181.74,1104.96
2004/9/1,1194.45,1852.920044,1431.12744,10173.41,1105.09
2004/9/2,1191.36,1862.089966,1428.551411,10195.01,1107.77
2004/9/3,1186.35,1836.48999,1422.22293,10122.52,1099.15
2004/9/7,1189.37,1838.099976,1424.782931,10173.92,1104.24
2004/9/8,1193.88,1850.410034,1413.598385,10168.46,1105.91
2004/9/9,1192.32,1873.430054,1410.417788,10290.28,1118.31
2004/9/10,1193.38,1844.47998,1414.775979,10260.2,1113.63
2004/9/13,1194.66,1858.560059,1409.852559,10342.79,1121.3
2004/9/14,1196.27,1850.640015,1408.865662,10313.36,1116.27
2004/9/15,1194.81,1869.650024,1410.077287,10289.1,1118.38
2004/9/16,1199.64,1894.310059,1413.151255,10313.07,1123.92
2004/9/17,1196.51,1910.380005,1413.29257,10314.76,1125.82
2004/9/20,1200.31,1915.400024,1415.751699,10318.16,1128.33
2004/9/21,1200.9,1896.52002,1415.312816,10231.36,1120.37
2004/9/22,1202.99,1904.079956,1408.349477,10244.49,1123.5
2004/9/23,1200.77,1910.089966,1411.053508,10284.46,1128.55
2004/9/24,1200.41,1908.069946,1410.023439,10204.89,1122.2
2004/9/27,1202.21,1921.180054,1422.544447,10244.93,1129.3
2004/9/28,1201.59,1885.709961,1417.50864,10109.18,1113.56
2004/9/29,1198.06,1886.430054,1404.028133,10038.9,1108.36
2004/9/30,1197.27,1879.47998,1396.221736,10047.24,1110.11
2004/10/1,1194.2,1859.880005,1403.342467,9988.54,1103.52
2004/10/4,1195.41,1869.869995,1396.873058,10077.4,1110.06
2004/10/5,1195.85,1893.939941,1398.535337,10136.24,1114.8
2004/10/6,1193.56,1896.839966,1394.619438,10080.27,1114.58
2004/10/7,1192.64,1942.199951,1399.905046,10192.65,1131.5
2004/10/8,1198.82,1952.400024,1395.803324,10216.54,1135.17
2004/10/12,1200.78,1955.5,1401.023629,10177.68,1134.48
2004/10/13,1202.4,1971.030029,1402.746888,10239.92,1142.05
2004/10/14,1205.41,1948.52002,1404.289909,10125.4,1130.65
2004/10/15,1203.52,1919.969971,1399.768096,10055.2,1122.14
2004/10/18,1203.94,1928.76001,1403.533472,10081.97,1124.39
2004/10/19,1204.38,1925.170044,1409.596737,10077.18,1121.84
2004/10/20,1206.69,1920.530029,1408.144852,10002.33,1113.65
2004/10/21,1206.43,1903.02002,1402.244725,9894.45,1103.29
2004/10/22,1207.36,1911.5,1403.268364,9933.38,1108.2
2004/10/25,1208.18,1936.52002,1409.176123,9956.32,1114.02
2004/10/26,1207.72,1922.900024,1417.969382,9897.62,1103.23
2004/10/27,1203.56,1932.969971,1408.38391,9886.93,1103.66
2004/10/28,1204.34,1953.619995,1404.595357,9865.76,1106.49
2004/10/29,1207.31,1915.140015,1397.333599,9757.81,1095.74
2004/11/1,1204.63,1914.040039,1405.9272,9749.99,1094.8
2004/11/2,1205.64,1928.790039,1399.614587,9888.48,1111.09
2004/11/3,1206.54,1969.98999,1386.388229,10002.03,1125.4
2004/11/4,1206.72,1975.73999,1377.82035,10004.54,1127.44
2004/11/5,1200.99,1974.98999,1376.676759,10027.47,1130.2
2004/11/8,1200.29,1979.869995,1376.883261,10054.39,1130.51
2004/11/9,1200.17,1984.790039,1378.287682,10035.73,1130.56
2004/11/10,1198.53,2004.329956,1377.171269,10137.05,1143.2
2004/11/12,1201.42,2023.630005,1383.038018,10314.76,1161.67
2004/11/15,1201.8,2038.939941,1380.064487,10387.54,1166.17
2004/11/16,1201.14,2039.25,1374.765039,10391.31,1164.89
2004/11/17,1204.58,2043.329956,1367.987447,10386.37,1164.08
2004/11/18,1206.01,2034.560059,1365.716588,10385.48,1162.91
2004/11/19,1202.46,2061.27002,1363.353898,10469.84,1173.48
